"LOCATION_CODE","Occupancy_Right_Desc","OWNED_OR_LEASED_INDICATOR","REGION_CODE","STREET_ADDRESS","CITY","STATE_CD","ZIPCODE5","Latitude","Longitude","BUILDING_RSF","BLD_VACANT_RSF","YEAR_BUILT","WALK_SCORE","TRANSIT_SCORE","CONGRESSIONAL_DISTRICT_CODE","Fed_POC","Fed_POC_Email","SENATOR1","SENATOR1_URL","SENATOR2","SENATOR2_URL","REPRESENTATIVE","REPRESENTATIVE_URL","LEASE_NUM","LEASE_EFFECTIVE_DATE","LEASE_EXPIRATION_DATE"
"MD0818","Owned","F","11","10903 NEW HAMPSHIRE AVE","SILVER SPRING","MD","20903","39.038229","-76.984684","1,236","0","2009","23","57","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","","",""
"MD1006","Leased","L","3","10045 RED RUN BLVD","OWINGS MILLS","MD","21117","39.399597","-76.778618","0","0","2000","21","53","2402","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ruppersberger, C. (D)","https://ruppersberger.house.gov","","",""
"MD0419","Leased","L","3","300 BIG ELK MALL","ELKTON","MD","21921","39.599565","-75.82419","6,040","0","2000","57","","2401","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Harris, Andy (R)","https://harris.house.gov/","","",""
"MD0419","Leased","D","3","300 BIG ELK MALL","ELKTON","MD","21921","39.599565","-75.82419","6,040","0","","57","","2401","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Harris, Andy (R)","https://harris.house.gov/","LMD00154","11/20/2019","11/19/2029"
"MD0335","Owned","F","11","8401 MUIRKIRK RD","LAUREL","MD","20708","39.0537735","-76.862684","72,640","0","1997","5","","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD1026","Leased","L","3","36 S CHARLES ST","BALTIMORE","MD","21201","39.28804","-76.615511","67,998","0","2000","99","100","2407","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Mfume, Kweisi (D)","https://mfume.house.gov/","","",""
"MD1026","Leased","D","3","36 S CHARLES ST","BALTIMORE","MD","21201","39.28804","-76.615511","67,998","0","","99","100","2407","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Mfume, Kweisi (D)","https://mfume.house.gov/","LMD12197","6/9/2015","6/8/2025"
"MD0722","Leased","L","11","4041 POWDER MILL RD","BELTSVILLE","MD","20705","39.04515","-76.935731","78,918","78,918","2000","19","33","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD0722","Leased","D","11","4041 POWDER MILL RD","BELTSVILLE","MD","20705","39.04515","-76.935731","78,918","78,918","","19","33","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","LMD00268","8/26/2018","8/25/2028"
"MD1866","Leased","L","11","4930 BOILING BROOK PKY","ROCKVILLE","MD","20852","39.0466361","-77.098135","48,235","0","1971","82","54","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","","",""
"MD1866","Leased","D","11","4930 BOILING BROOK PKY","ROCKVILLE","MD","20852","39.0466361","-77.098135","48,235","0","","","","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","LMD00690","12/14/2021","12/13/2036"
"MD0826","Owned","F","11","10903 NEW HAMPSHIRE AVE","SILVER SPRING","MD","20993","39.036501","-76.982792","284,436","0","2010","13","57","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","","",""
"MD1876","Leased","L","11","6710 ROCKLEDGE DR","BETHESDA","MD","20817","39.02944","-77.135701","121,796","0","2000","48","49","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","","",""
"MD1876","Leased","D","11","6710 ROCKLEDGE DR","BETHESDA","MD","20817","39.02944","-77.135701","121,796","0","","48","49","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","LMD12623","7/14/2015","7/13/2030"
"MD0657","Owned","F","3","CURTIS BAY DEPOT","CURTIS BAY","MD","21226","39.1917363","-76.547564","0","0","1911","4","","2403","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Sarbanes, John (D)","https://sarbanes.house.gov/","","",""
"MD1091","Leased","L","3","217 GLENN ST","CUMBERLAND","MD","21502","39.65364","-78.758221","7,627","0","1921","77","25","2406","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Trone, David (D)","https://trone.house.gov","","",""
"MD1091","Leased","D","3","217 GLENN ST","CUMBERLAND","MD","21502","39.65364","-78.758221","7,627","0","","","","2406","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Trone, David (D)","https://trone.house.gov","LMD00613","12/12/2020","12/11/2035"
"MD0796","Owned","F","11","10903 NEW HAMPSHIRE AVE","SILVER SPRING","MD","20903","39.0336803","-76.986098","1,748","0","1991","50","","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","","",""
"MD1813","Owned","F","11","10903 NEW HAMPSHIRE AVE","SILVER SPRING","MD","20903","39.0336803","-76.986098","3,097","0","2008","50","","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","","",""
"MD0337","Owned","F","11","8501C MUIRKIRK RD","LAUREL","MD","20708","39.055894","-76.859554","8,225","0","1996","9","","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD0247","Leased","L","11","7201 WISCONSIN AVE","BETHESDA","MD","20814","38.98176","-77.092511","45,075","45,075","2000","98","62","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","","",""
"MD0247","Leased","D","11","7201 WISCONSIN AVE","BETHESDA","MD","20814","38.98176","-77.092511","45,075","45,075","","98","62","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","LMD02220","9/30/2011","9/29/2026"
"MD1136","Leased","L","3","5235 KING AVE","ROSEDALE","MD","21237","39.357603","-76.470615","6,161","0","2000","42","","2402","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ruppersberger, C. (D)","https://ruppersberger.house.gov","","",""
"MD1136","Leased","D","3","5235 KING AVE","ROSEDALE","MD","21237","39.357603","-76.470615","6,161","0","","","","2402","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ruppersberger, C. (D)","https://ruppersberger.house.gov","LMD00062","4/18/2021","4/17/2031"
"MD0759","Leased","L","11","6351 AMMENDALE RD","BELTSVILLE","MD","20705","39.04767","-76.898371","116,987","0","2000","24","31","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD0759","Leased","D","11","6351 AMMENDALE RD","BELTSVILLE","MD","20705","39.04767","-76.898371","116,987","0","","24","31","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","LMD12550","3/31/2011","3/30/2026"
"MD1844","Leased","L","11","5825 UNIVERSITY RESEARCH CT","RIVERDALE PARK","MD","20740","38.97052","-76.92216","5,598","5,598","2010","30","","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD1844","Leased","D","11","5825 UNIVERSITY RESEARCH CT","RIVERDALE PARK","MD","20740","38.97052","-76.92216","5,598","5,598","","","","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","LMD00455","10/31/2020","4/4/2025"
"MD1126","Leased","L","3","6110 ALLENTOWN RD","SUITLAND","MD","20746","38.806124","-76.904244","12,600","0","2000","43","29","2404","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD1126","Leased","D","3","6110 ALLENTOWN RD","SUITLAND","MD","20746","38.806124","-76.904244","12,600","0","","","","2404","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","LMD00832","10/14/2023","10/13/2038"
"MD1835","Leased","L","11","7833 WALKER DR","GREENBELT","MD","20770","38.99868","-76.893351","9,897","0","2000","26","36","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD1835","Leased","D","11","7833 WALKER DR","GREENBELT","MD","20770","38.99868","-76.893351","9,897","0","","","","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","LMD00447","10/5/2021","10/4/2031"
"MD0342","Owned","F","11","8501H MUIRKIRK RD","LAUREL","MD","20708","39.055894","-76.859554","4,948","0","1996","9","","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD0394","Leased","L","3","1520 CATON CENTER DRIVE","CATONSVILLE","MD","21227","39.2567393","-76.679629","17,670","0","2000","29","45","2407","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Mfume, Kweisi (D)","https://mfume.house.gov/","","",""
"MD0394","Leased","D","3","1520 CATON CENTER DRIVE","CATONSVILLE","MD","21227","39.2567393","-76.679629","17,670","0","","34","45","2407","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Mfume, Kweisi (D)","https://mfume.house.gov/","LMD00271","3/31/2018","3/30/2033"
"MD0797","Leased","L","11","6340 COLUMBIA PARK RD","HYATTSVILLE","MD","20785","38.9184489","-76.898024","60,389","0","2000","38","33","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD0797","Leased","D","11","6340 COLUMBIA PARK RD","HYATTSVILLE","MD","20785","38.9184489","-76.898024","60,389","0","","38","33","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","LMD00362","9/17/2018","9/16/2028"
"MD1882","Owned","F","11","SUITLAND FEDERAL CENTER","SUITLAND","MD","20746","38.846263","-76.927998","0","0","2020","69","60","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD1810","Leased","L","11","6555 ROCK SPRING DR","BETHESDA","MD","20817","39.026879","-77.135294","123,750","0","2012","58","49","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","","",""
"MD1810","Leased","D","11","6555 ROCK SPRING DR","BETHESDA","MD","20817","39.026879","-77.135294","123,750","0","","","","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","LMD00764","3/31/2024","3/30/2034"
"MD0325","Owned","F","11","17101 MELFORD BLVD","BOWIE","MD","20715","38.958012","-76.7111","120,705","0","1997","16","16","2405","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Hoyer, Steny (D)","https://hoyer.house.gov/","","",""
"MD0487","Leased","L","3","201 THOMAS JOHNSON DR","FREDERICK","MD","21702","39.44007","-77.411311","3,739","0","2000","77","27","2406","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Trone, David (D)","https://trone.house.gov","","",""
"MD0487","Leased","D","3","201 THOMAS JOHNSON DR","FREDERICK","MD","21702","39.44007","-77.411311","3,739","0","","77","27","2406","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Trone, David (D)","https://trone.house.gov","LMD00445","4/8/2020","4/7/2030"
"MD1807","Leased","L","11","8831 SPRINGFIELD RD","LAUREL","MD","20708","39.0129529","-76.817927","64","64","2000","0","","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD1807","Leased","D","11","8831 SPRINGFIELD RD","LAUREL","MD","20708","39.0129529","-76.817927","64","64","","0","","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","LMD01791","9/21/2004","1/30/2025"
"MD0182","Owned","F","11","SUITLAND COMPLEX","SUITLAND","MD","20746","38.8522147","-76.939765","0","0","1967","18","54","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD0718","Owned","F","11","10903 NEW HAMPSHIRE AVE","SILVER SPRING","MD","20993","39.0183637","-76.983473","38,000","40,423","1974","39","49","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","","",""
"MD1127","Leased","L","3","315 N WASHINGTON ST","ROCKVILLE","MD","20850","39.0891307","-77.153633","12,370","0","2000","93","68","2408","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","","",""
"MD1127","Leased","D","3","315 N WASHINGTON ST","ROCKVILLE","MD","20850","39.0891307","-77.153633","12,370","0","","93","68","2408","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","LMD12603","12/10/2012","8/30/2025"
"MD0480","Leased","L","3","5 PARK CENTER CT","OWINGS MILLS","MD","21117","39.3987","-76.754121","8,732","0","1996","58","","2402","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ruppersberger, C. (D)","https://ruppersberger.house.gov","","",""
"MD0480","Leased","D","3","5 PARK CENTER CT","OWINGS MILLS","MD","21117","39.3987","-76.754121","8,732","0","","58","","2402","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ruppersberger, C. (D)","https://ruppersberger.house.gov","LMD00107","5/31/2018","5/30/2028"
"MD0441","Leased","L","3","8610 WASHINGTON BLVD","JESSUP","MD","20794","39.14688","-76.808891","1,160","0","2000","47","","2403","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Sarbanes, John (D)","https://sarbanes.house.gov/","","",""
"MD0441","Leased","D","3","8610 WASHINGTON BLVD","JESSUP","MD","20794","39.14688","-76.808891","1,160","0","","47","","2403","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Sarbanes, John (D)","https://sarbanes.house.gov/","LMD00221","7/6/2018","7/5/2028"
"MD1873","Leased","L","11","6701 DEMOCRACY BLVD","BETHESDA","MD","20817","39.02265","-77.136381","126,626","67,200","2000","67","49","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","","",""
